x,y,phi,u,v,cp
0.15000000000000002,0.9670928955078121,0.14850771212070668,1.0033996208209028,0.003064121271188372,-0.006820187902696118
0.15000000000000002,1.265116119384765,0.1491757851052807,1.0020005576752782,0.0016832446241094423,-0.004007950894033163
0.15000000000000002,1.6376451492309565,0.14963641559697063,1.0009184914164995,0.0009833266715820962,-0.001838793390824156
0.15000000000000002,2.1033064365386958,0.15000000000000002,1,0,0
0.2,-0.025,0.18088647606677458,1.0468748463981206,0.05999937854019588,-0.0995468694462982
0.2,0.025,0.18388644499378437,1.0368748535210293,0.054229854018784295,-0.07805033893115443
0.2,0.0875,0.1869873346438878,1.0280023469535393,0.04323932258036658,-0.058658464359194085
0.2,0.16562499999999997,0.18996697473164842,1.0210396842116578,0.03206160951115087,-0.04354998353948747
0.2,0.2632812499999999,0.1926231644407698,1.0158393824007521,0.022131173934546583,-0.032419439696062646
0.2,0.38535156249999986,0.19482978150437594,1.0118166882895585,0.01428786936110212,-0.023977153912129623
0.2,0.5379394531249998,0.19654744496597484,1.008536025473943,0.008672997018103347,-0.01722013555605395
